temperature,steps,humidity,heart_rate,sleep_count,stress
36.6,14664.0,80.1,60.0,2.6,1
37.2,5348.0,74.3,68.0,3.1,1
36.4,7454.0,45.9,94.0,6.6,1
36.9,10436.0,31.0,69.0,5.2,1
36.1,8581.0,58.8,81.0,8.4,1
36.6,12808.0,81.5,80.0,6.3,1
36.5,11664.0,83.8,55.0,9.1,1
36.7,1816.0,87.4,73.0,9.8,1
36.4,14978.0,82.8,71.0,3.2,1
36.5,11534.0,64.8,73.0,5.2,1
37.0,13095.0,56.7,62.0,7.3,1
36.4,10117.0,76.5,59.0,4.4,1
35.8,12988.0,74.4,65.0,4.1,0
37.5,2573.0,62.3,69.0,8.5,1
37.3,5868.0,35.2,82.0,9.8,1
36.0,13270.0,85.6,88.0,8.2,1
36.9,3823.0,57.3,84.0,6.2,1
36.3,2095.0,51.8,79.0,5.5,1
36.7,12034.0,67.8,60.0,6.3,1
36.7,12697.0,70.4,66.0,5.7,1
36.5,3277.0,42.6,72.0,6.0,1
36.2,12961.0,80.2,64.0,3.6,1
36.3,10615.0,47.4,76.0,9.2,1
36.1,8281.0,41.2,77.0,8.0,1
36.2,12624.0,54.4,75.0,7.4,0
36.6,6869.0,73.8,80.0,9.6,1
36.2,3716.0,87.9,61.0,4.3,1
36.9,4988.0,78.6,79.0,2.6,2
37.3,8072.0,86.4,63.0,8.6,1
36.3,8439.0,38.4,61.0,10.0,0
36.7,12278.0,34.3,75.0,6.6,1
36.8,12079.0,63.5,82.0,2.5,1
36.8,9139.0,47.4,75.0,8.2,1
36.6,11931.0,79.7,70.0,2.6,1
37.0,3685.0,70.3,73.0,6.3,1
36.8,1701.0,88.2,71.0,4.2,1
36.0,13231.0,45.3,59.0,9.3,0
37.0,2058.0,59.1,58.0,5.6,1
37.0,4454.0,60.1,69.0,9.2,1
36.2,10734.0,44.4,71.0,4.4,1
36.6,6732.0,65.4,70.0,5.1,1
36.9,13268.0,56.6,77.0,9.6,1
36.5,5172.0,56.8,68.0,3.6,1
37.1,1166.0,51.8,76.0,6.6,2
37.8,5209.0,31.0,69.0,5.1,1
36.2,9093.0,61.3,88.0,8.2,1
35.9,6263.0,50.1,71.0,3.0,1
36.8,8488.0,30.1,93.0,5.5,1
37.0,13272.0,48.5,74.0,7.6,1
36.5,13775.0,46.7,68.0,5.3,1
37.3,4724.0,53.6,61.0,2.5,1
35.9,7470.0,37.9,56.0,7.6,0
36.9,8688.0,60.5,60.0,6.0,1
36.3,14288.0,71.5,61.0,2.1,1
37.5,14981.0,67.8,74.0,6.9,1
37.6,4296.0,78.2,65.0,9.4,1
36.2,11178.0,57.1,72.0,2.9,1
36.3,6292.0,61.1,83.0,6.7,1
37.0,1114.0,78.6,69.0,7.8,1
36.4,1130.0,55.7,91.0,2.6,2
36.6,7448.0,72.1,58.0,2.2,1
36.6,7837.0,56.1,68.0,5.7,1
35.6,1316.0,55.1,65.0,8.3,0
36.6,10617.0,75.6,79.0,3.3,1
36.3,5116.0,40.5,48.0,8.7,0
36.4,8839.0,50.3,56.0,7.3,1
37.3,5213.0,43.5,69.0,4.7,1
36.0,3340.0,51.5,86.0,6.1,1
37.0,6700.0,43.8,72.0,9.7,1
36.5,4252.0,64.8,56.0,3.7,1
36.5,8487.0,77.9,58.0,6.0,1
37.0,3784.0,77.2,87.0,7.0,1
36.8,8118.0,51.9,64.0,3.1,1
36.9,3203.0,89.3,61.0,2.3,1
37.1,10394.0,65.6,85.0,2.1,2
36.4,11555.0,54.0,80.0,4.6,1
36.3,2546.0,80.1,83.0,2.6,1
36.1,7549.0,73.8,60.0,8.4,0
36.2,1992.0,75.0,55.0,10.0,0
38.1,9375.0,41.8,71.0,2.5,1
37.2,4702.0,58.1,73.0,5.5,1
35.9,8387.0,81.7,74.0,2.2,1
35.9,8244.0,60.2,85.0,3.1,1
36.8,13941.0,71.0,53.0,4.6,1
36.9,8687.0,65.3,79.0,5.1,1
36.9,9162.0,80.5,59.0,9.5,1
36.5,6623.0,47.1,79.0,5.2,1
36.5,14287.0,64.5,65.0,6.0,1
36.8,11881.0,37.4,62.0,4.0,1
36.6,4996.0,71.4,64.0,2.0,1
35.5,12819.0,73.9,56.0,9.2,0
36.5,7054.0,32.6,70.0,2.7,1
36.2,12601.0,70.5,62.0,9.7,0
36.7,12520.0,54.9,78.0,3.0,2
38.1,3644.0,37.4,76.0,6.8,1
36.8,10816.0,55.2,87.0,10.0,1
36.4,5069.0,41.7,74.0,3.1,1
37.1,5165.0,54.9,75.0,5.4,2
36.8,5149.0,53.1,84.0,8.2,1
36.8,11158.0,74.3,64.0,2.3,1
36.9,4218.0,76.5,55.0,7.5,1
37.6,1013.0,66.4,72.0,2.6,2
36.0,11013.0,31.4,56.0,3.9,0
36.8,3397.0,85.9,95.0,3.3,2
36.1,2463.0,71.2,85.0,9.3,1
36.9,4325.0,32.1,92.0,3.4,2
36.1,6319.0,79.1,71.0,2.3,1
36.4,7663.0,42.0,76.0,6.7,1
36.5,1624.0,64.8,65.0,4.8,1
37.1,14588.0,58.0,79.0,5.2,1
37.1,11025.0,55.2,58.0,3.0,1
36.0,5525.0,83.4,45.0,8.0,0
36.6,5462.0,56.2,62.0,6.8,1
36.2,7280.0,34.5,55.0,4.9,0
36.0,9767.0,86.8,85.0,3.4,1
36.5,3049.0,85.2,88.0,6.7,1
36.4,3645.0,71.1,56.0,8.2,1
37.8,13032.0,58.1,83.0,4.5,1
36.8,4588.0,35.6,80.0,2.2,1
35.9,6323.0,77.4,54.0,3.7,1
36.3,13198.0,34.5,66.0,7.5,0
37.1,10284.0,34.1,64.0,9.9,1
37.6,5784.0,62.2,77.0,2.1,1
35.8,10572.0,39.6,58.0,4.4,0
35.7,1276.0,30.5,69.0,2.5,1
37.5,11299.0,55.4,63.0,4.5,1
36.8,7818.0,38.2,75.0,5.2,1
36.2,12385.0,39.6,68.0,9.4,0
36.9,14365.0,34.6,65.0,2.6,1
35.3,13961.0,42.3,68.0,8.2,0
36.6,13730.0,72.9,90.0,5.2,1
36.8,8170.0,78.5,66.0,8.5,1
37.1,6042.0,57.2,60.0,6.1,1
36.1,7510.0,60.4,76.0,2.3,1
36.6,10659.0,32.0,69.0,9.6,1
36.1,13376.0,34.2,56.0,2.7,0
36.7,3898.0,45.5,92.0,6.8,1
36.2,13855.0,62.6,66.0,9.0,1
36.4,12413.0,74.4,66.0,2.6,1
36.1,14704.0,66.3,72.0,6.4,0
36.9,13324.0,53.5,87.0,8.6,1
37.0,4919.0,37.1,53.0,9.9,0
36.5,2483.0,76.8,73.0,7.8,1
36.6,2571.0,51.8,91.0,4.2,2
35.9,5077.0,74.2,71.0,7.6,1
36.5,9599.0,60.8,58.0,7.6,0
36.6,12260.0,74.3,64.0,7.6,1
37.9,13590.0,84.4,72.0,8.8,2
36.0,9733.0,85.3,83.0,2.7,1
37.3,1079.0,62.1,67.0,2.9,2
37.1,3608.0,60.7,78.0,7.1,1
36.7,2396.0,45.9,56.0,9.6,1
37.5,6087.0,86.1,56.0,5.7,1
36.8,8019.0,57.5,65.0,9.7,1
36.8,1608.0,37.7,84.0,9.5,2
36.6,5879.0,56.0,71.0,9.2,1
37.2,3509.0,37.6,73.0,9.3,1
37.1,10059.0,60.2,73.0,9.2,1
36.3,7500.0,63.7,81.0,8.6,1
35.9,7934.0,50.3,64.0,7.6,0
36.5,6988.0,34.3,77.0,2.2,1
36.2,14384.0,86.6,62.0,3.1,1
36.6,4006.0,76.4,90.0,3.1,2
37.2,8233.0,80.3,62.0,2.2,1
36.4,11304.0,52.0,61.0,2.9,1
36.6,8796.0,75.6,75.0,9.4,1
36.6,14006.0,59.1,71.0,7.3,1
37.0,6292.0,42.1,73.0,4.5,1
35.5,7491.0,37.5,72.0,8.3,0
36.3,2239.0,50.7,59.0,5.9,1
36.7,9526.0,38.3,86.0,3.1,2
37.2,5035.0,89.9,79.0,9.1,2
36.4,3244.0,33.0,84.0,4.7,2
35.7,8623.0,56.5,65.0,7.6,0
36.9,8452.0,57.1,74.0,4.3,1
36.3,2062.0,48.0,72.0,6.0,1
36.0,10775.0,64.3,81.0,8.5,1
36.3,9733.0,39.0,82.0,3.3,1
36.5,3646.0,77.0,72.0,9.8,1
36.3,7572.0,49.9,55.0,2.6,1
35.5,11085.0,65.5,88.0,6.3,0
37.0,8412.0,72.9,76.0,9.3,1
37.2,6537.0,83.3,64.0,9.6,1
36.9,5513.0,80.1,74.0,3.9,2
36.0,9546.0,66.5,55.0,3.2,0
36.5,14148.0,53.3,81.0,7.8,1
36.6,10404.0,60.2,55.0,2.3,1
36.9,2046.0,76.1,68.0,5.9,1
36.9,7450.0,82.7,72.0,8.4,1
36.2,13472.0,36.2,80.0,6.5,1
36.6,2322.0,53.1,71.0,3.5,1
36.8,14844.0,76.6,76.0,5.9,1
37.3,14287.0,55.9,70.0,9.4,1
37.0,2096.0,49.9,70.0,6.9,1
37.0,14068.0,54.7,71.0,7.8,0
36.6,6084.0,66.2,68.0,4.7,1
37.3,12826.0,90.0,53.0,3.5,1
36.8,6857.0,59.6,62.0,4.0,1
36.2,7172.0,42.5,72.0,6.3,0
37.3,9879.0,39.8,68.0,4.2,1
36.9,11843.0,32.5,68.0,6.3,1
36.4,1473.0,63.5,67.0,7.7,1
36.4,9304.0,62.7,61.0,7.9,1
36.7,3614.0,42.3,65.0,3.3,1
36.8,5843.0,71.7,67.0,8.0,1
36.7,5872.0,74.5,70.0,7.4,1
36.8,7567.0,45.5,74.0,2.1,1
37.4,5678.0,50.6,68.0,2.5,1
37.1,2503.0,89.4,60.0,7.2,1
36.7,3039.0,52.5,56.0,5.1,1
37.1,1468.0,75.6,96.0,3.2,2
36.1,7583.0,57.2,59.0,2.4,0
36.8,14362.0,77.6,65.0,3.3,1
37.5,2619.0,76.1,75.0,9.7,1
36.5,14248.0,70.1,74.0,7.8,1
36.2,11267.0,81.3,75.0,6.2,1
36.3,9925.0,86.4,66.0,9.5,1
36.1,10034.0,64.8,72.0,7.0,1
36.2,12574.0,44.2,71.0,7.8,0
36.4,2497.0,53.9,67.0,4.3,1
35.9,8067.0,75.5,72.0,6.7,1
36.6,10759.0,69.1,81.0,3.1,1
37.1,9215.0,40.7,70.0,5.2,1
36.1,12659.0,33.1,70.0,2.3,0
37.4,2012.0,71.0,81.0,3.7,2
36.9,10670.0,45.1,80.0,2.6,2
37.1,8476.0,60.0,86.0,5.1,2
36.3,6308.0,74.8,52.0,8.7,1
37.0,5764.0,63.8,79.0,5.0,1
36.1,9692.0,35.0,76.0,8.7,1
37.0,13474.0,41.1,61.0,7.3,1
36.7,7946.0,43.2,73.0,6.1,1
36.9,12546.0,45.5,81.0,3.9,1
36.0,6630.0,63.9,62.0,9.4,1
36.2,2434.0,60.2,74.0,2.4,1
36.9,1861.0,42.2,79.0,7.5,1
36.1,1719.0,34.1,59.0,7.0,1
36.8,6322.0,40.3,69.0,5.5,1
35.9,5721.0,89.1,73.0,3.9,1
37.0,11051.0,58.1,62.0,5.4,1
36.0,11400.0,82.0,61.0,9.0,0
36.9,1712.0,80.9,69.0,8.7,2
36.9,4096.0,60.7,78.0,9.5,1
36.3,4840.0,72.4,76.0,4.5,1
36.9,8667.0,41.6,61.0,5.1,0
36.7,3023.0,71.3,77.0,2.1,1
36.3,2875.0,46.3,62.0,9.5,0
36.1,14213.0,79.9,54.0,4.6,0
35.6,12259.0,35.0,66.0,5.2,0
36.8,3529.0,76.4,81.0,9.3,1
35.8,6692.0,36.0,77.0,6.2,1
36.6,5979.0,82.9,70.0,6.5,1
36.5,12074.0,48.3,66.0,3.4,1
36.9,8143.0,69.3,66.0,6.0,1
36.4,2790.0,59.3,71.0,9.3,1
36.4,11346.0,52.0,59.0,6.5,0
37.0,6556.0,68.7,67.0,4.0,1
36.8,4681.0,86.9,68.0,2.2,1
36.8,6257.0,32.5,56.0,4.7,1
36.8,7969.0,85.1,62.0,6.6,1
35.8,5804.0,66.5,74.0,2.3,1
37.0,4387.0,78.4,70.0,6.9,2
36.9,6579.0,53.0,67.0,6.2,1
36.1,1268.0,58.3,61.0,8.3,1
36.5,11815.0,82.1,86.0,2.2,2
36.6,3393.0,54.9,62.0,8.2,1
36.5,1615.0,62.1,73.0,6.2,1
36.8,10152.0,31.2,65.0,5.0,1
37.3,11835.0,39.5,70.0,9.7,1
37.1,12394.0,68.5,75.0,3.3,1
35.9,7909.0,73.0,56.0,6.3,1
36.9,3875.0,65.0,70.0,4.6,1
37.3,11321.0,38.6,82.0,6.2,1
36.8,10796.0,56.7,88.0,6.4,1
37.1,4448.0,51.3,69.0,2.7,2
37.6,13648.0,59.7,70.0,7.3,1
37.1,2461.0,82.2,92.0,7.1,2
36.7,14758.0,76.6,81.0,8.2,1
37.1,13043.0,35.0,64.0,2.7,1
36.7,10631.0,83.4,64.0,4.4,1
36.6,14142.0,58.3,80.0,7.2,1
36.4,11112.0,74.6,60.0,3.1,1
37.4,3666.0,38.4,81.0,7.4,1
36.2,7190.0,70.2,73.0,2.5,1
37.4,2001.0,44.2,75.0,4.7,1
36.8,6455.0,56.3,67.0,8.8,1
35.9,11382.0,31.0,64.0,8.2,0
36.8,6410.0,39.1,85.0,7.2,1
35.5,5624.0,35.5,68.0,9.0,0
36.9,9335.0,44.4,66.0,7.7,1
37.0,13211.0,36.0,69.0,6.2,1
36.3,1666.0,71.5,72.0,9.8,1
36.7,6397.0,31.7,60.0,7.6,0
37.6,3215.0,67.1,64.0,6.8,1
36.3,10735.0,38.4,64.0,5.3,1
36.1,2480.0,86.7,78.0,9.2,1
37.3,10307.0,86.0,61.0,4.4,1
37.6,5007.0,43.5,52.0,2.1,1
36.6,3785.0,66.9,50.0,3.6,1
37.1,14109.0,31.7,55.0,2.9,0
37.3,1259.0,85.9,84.0,4.6,2
36.2,7129.0,61.4,70.0,8.6,1
36.4,1303.0,32.6,75.0,7.2,1
37.2,7770.0,50.5,75.0,3.4,2
37.4,8015.0,34.6,71.0,8.3,1
36.9,5503.0,53.6,69.0,6.0,1
36.2,2850.0,70.2,80.0,6.1,1
37.6,6269.0,58.2,71.0,4.9,1
36.3,10412.0,53.0,84.0,8.9,1
36.4,11954.0,37.1,76.0,4.5,1
36.8,8431.0,44.7,64.0,2.8,1
37.4,9258.0,36.0,65.0,4.4,1
37.0,3809.0,78.4,63.0,7.7,1
36.8,5023.0,38.1,82.0,7.3,1
36.8,3267.0,65.7,66.0,3.5,1
36.6,4490.0,50.6,62.0,2.9,1
36.9,4148.0,43.6,73.0,7.3,1
35.3,8272.0,68.4,69.0,7.4,0
36.5,8878.0,57.4,73.0,4.9,1
36.7,14229.0,54.0,89.0,8.7,1
36.0,3738.0,65.6,79.0,9.8,1
36.8,9983.0,59.5,70.0,3.6,1
36.5,12442.0,48.2,56.0,6.6,1
37.5,8843.0,63.5,65.0,2.0,1
37.4,4570.0,70.2,77.0,7.7,1
36.4,4676.0,31.6,58.0,5.3,1
36.5,1550.0,58.0,91.0,3.5,1
36.6,5276.0,33.5,70.0,8.0,1
36.4,11424.0,41.2,70.0,8.5,0
36.7,1665.0,63.6,63.0,2.9,1
36.2,4070.0,82.0,75.0,2.3,1
36.0,10887.0,83.0,58.0,4.7,0
36.9,11957.0,34.2,92.0,7.0,1
36.9,7374.0,55.1,83.0,8.3,1
36.2,10773.0,65.0,80.0,6.4,1
37.0,6431.0,38.8,56.0,6.6,1
36.3,3239.0,75.9,72.0,8.4,1
36.7,6574.0,74.7,82.0,6.2,1
37.0,9120.0,84.2,76.0,6.9,1
36.6,14273.0,30.5,60.0,6.1,0
36.8,1963.0,43.0,63.0,9.0,1
36.3,8104.0,79.6,65.0,3.9,1
36.5,5605.0,70.2,64.0,4.1,1
36.5,8116.0,83.7,85.0,3.0,2
36.2,1336.0,33.4,51.0,8.6,0
36.5,5382.0,65.8,77.0,5.3,1
35.8,12478.0,64.1,57.0,4.8,0
36.4,8755.0,32.1,60.0,9.9,0
36.5,7308.0,60.8,50.0,9.4,1
36.5,4997.0,66.6,65.0,9.8,1
36.5,5173.0,41.5,85.0,3.1,1
36.6,6363.0,46.4,73.0,9.1,1
36.8,12698.0,68.4,58.0,4.6,1
37.0,14541.0,58.1,80.0,2.1,1
36.3,7141.0,81.5,82.0,5.1,1
36.0,6507.0,50.5,71.0,6.1,1
36.1,12852.0,46.0,90.0,2.9,1
36.4,6977.0,89.1,78.0,6.3,1
36.4,8728.0,84.7,77.0,8.6,1
36.2,4233.0,31.7,62.0,5.0,0
36.0,11409.0,76.2,76.0,4.8,1
36.4,8448.0,36.6,72.0,4.7,1
36.7,12326.0,31.6,75.0,9.4,0
36.9,11930.0,46.4,63.0,2.4,1
36.3,4010.0,46.2,71.0,5.6,1
36.4,11019.0,79.2,62.0,4.1,1
36.1,12201.0,72.6,49.0,9.2,0
36.6,5846.0,88.9,80.0,2.8,2
36.2,3417.0,72.7,55.0,5.3,1
36.9,1037.0,55.1,71.0,5.3,1
35.7,7313.0,71.9,73.0,9.1,0
36.4,5934.0,90.0,73.0,3.7,1
36.8,8769.0,72.6,67.0,7.2,1
36.7,3633.0,75.7,73.0,3.1,1
37.9,13035.0,86.3,75.0,9.6,1
36.8,4609.0,36.8,77.0,6.7,1
36.1,4170.0,72.3,87.0,7.0,1
36.6,7730.0,81.0,72.0,5.5,1
35.7,7984.0,87.3,71.0,4.7,1
36.6,4011.0,42.7,61.0,3.7,1
36.2,4806.0,60.2,74.0,6.8,1
37.1,3376.0,70.8,77.0,9.6,1
36.3,11058.0,44.8,68.0,4.9,1
36.5,11781.0,66.0,75.0,9.1,1
36.3,7473.0,45.5,67.0,3.2,1
37.5,10997.0,50.0,77.0,9.5,1
36.4,11303.0,56.5,79.0,4.8,1
37.5,2936.0,61.8,79.0,5.0,2
37.0,14526.0,57.0,71.0,5.7,1
36.8,12494.0,59.6,60.0,7.7,1
36.8,3863.0,47.9,64.0,7.8,1
36.8,3606.0,39.5,76.0,5.8,1
35.6,2759.0,32.8,94.0,6.2,1
36.5,2937.0,41.8,67.0,2.2,1
37.0,11474.0,64.9,75.0,4.4,2
36.6,7575.0,77.2,64.0,4.8,1
35.9,11961.0,40.2,60.0,6.5,0
36.6,11448.0,36.5,63.0,6.5,0
37.5,9465.0,75.0,49.0,7.7,1
37.2,10609.0,48.3,84.0,7.7,2
36.6,1257.0,87.1,48.0,3.9,1
37.1,5365.0,72.9,67.0,8.2,1
36.4,9930.0,49.6,58.0,2.2,1
35.7,1131.0,47.4,61.0,7.7,0
36.1,1462.0,61.4,84.0,2.8,1
37.4,12926.0,34.7,72.0,7.8,1
36.5,10576.0,37.1,60.0,6.2,0
36.5,4715.0,40.6,64.0,5.5,1
36.5,10631.0,76.5,62.0,7.5,1
37.6,12094.0,60.8,70.0,2.3,1
37.4,5295.0,30.6,72.0,3.8,1
37.7,1505.0,70.4,89.0,6.9,2
36.5,14059.0,55.4,51.0,8.8,1
36.7,5833.0,60.7,70.0,5.0,1
35.8,2491.0,42.8,67.0,4.1,0
37.3,7886.0,63.1,79.0,6.1,1
36.0,11759.0,88.7,74.0,7.0,1
36.7,4103.0,34.4,76.0,5.4,1
36.1,4773.0,47.0,73.0,9.0,1
36.3,4398.0,44.6,61.0,6.2,0
36.2,14883.0,44.9,82.0,2.3,1
36.3,3764.0,52.7,78.0,3.8,1
36.3,9057.0,79.1,79.0,5.6,1
36.3,13954.0,84.8,83.0,7.6,1
37.0,3057.0,42.1,74.0,3.8,1
36.0,14592.0,62.6,85.0,9.8,1
36.7,14265.0,68.2,74.0,4.5,1
37.2,13384.0,61.3,68.0,6.3,1
36.3,4004.0,56.0,70.0,2.2,1
36.2,9877.0,41.5,70.0,9.1,0
36.5,11652.0,59.3,65.0,8.3,0
37.2,14804.0,54.1,86.0,3.6,1
36.7,3526.0,77.7,73.0,9.5,1
36.3,11724.0,75.8,71.0,4.5,1
36.8,5743.0,38.0,74.0,7.5,1
36.0,3459.0,35.3,100.0,8.6,1
36.9,6899.0,84.5,59.0,7.9,1
36.8,12114.0,62.1,62.0,9.3,1
36.4,7508.0,81.5,56.0,8.9,1
36.2,8525.0,33.5,68.0,10.0,0
36.2,14932.0,61.6,72.0,3.5,1
36.9,6588.0,62.4,65.0,4.4,1
37.2,9616.0,81.6,65.0,7.1,1
36.3,6113.0,35.9,71.0,7.9,1
36.8,6499.0,44.4,65.0,6.3,1
35.6,10739.0,54.4,73.0,2.6,0
36.3,14130.0,82.0,81.0,8.7,1
36.6,8593.0,86.3,77.0,9.7,1
36.1,11758.0,89.6,79.0,5.2,1
36.1,2249.0,87.6,81.0,3.8,1
36.3,3956.0,30.4,73.0,2.2,1
36.7,8030.0,32.9,68.0,3.9,1
36.5,1280.0,38.9,62.0,7.6,1
35.5,4540.0,50.9,66.0,9.3,0
35.5,8244.0,79.8,65.0,2.7,1
36.3,1209.0,83.6,77.0,6.4,1
36.8,4704.0,41.2,73.0,7.6,1
35.2,8196.0,67.2,77.0,4.2,0
36.4,9024.0,85.0,58.0,6.6,0
36.3,13961.0,57.8,84.0,7.7,1
37.3,10035.0,36.2,66.0,8.7,1
36.4,6806.0,57.5,59.0,5.6,1
36.8,14025.0,52.5,66.0,8.0,1
36.7,11988.0,64.7,95.0,4.4,2
35.5,3800.0,56.3,66.0,3.7,1
37.0,2832.0,31.0,67.0,3.5,1
36.7,10461.0,89.6,68.0,4.9,1
36.9,8838.0,62.6,69.0,2.3,1
38.6,12055.0,58.4,62.0,4.3,2
35.6,11343.0,87.3,71.0,7.2,1
37.5,9753.0,39.4,81.0,7.2,1
36.5,14809.0,41.4,73.0,2.6,1
36.7,8470.0,78.5,59.0,4.3,1
36.6,2583.0,45.6,67.0,6.6,1
36.4,12596.0,78.0,64.0,4.5,1
36.3,4526.0,46.3,71.0,5.3,1
36.8,11882.0,32.0,83.0,7.7,1
35.8,14399.0,61.0,69.0,2.1,1
37.0,10755.0,41.8,69.0,4.2,1
36.4,9344.0,75.5,88.0,3.1,1
36.0,7445.0,68.5,79.0,3.0,1
36.4,6102.0,85.4,76.0,9.7,1
37.2,5942.0,77.0,90.0,5.0,2
36.3,9909.0,40.8,75.0,6.2,1
36.8,11518.0,78.0,50.0,7.9,0
36.2,10499.0,68.5,78.0,2.4,1
37.0,3778.0,70.1,54.0,3.9,1
36.9,7916.0,79.9,75.0,8.7,1
37.5,12083.0,64.4,53.0,8.9,1
36.5,7660.0,58.0,65.0,5.0,1
36.9,8513.0,68.2,66.0,5.0,1
36.6,11796.0,47.9,62.0,8.1,1
37.2,10258.0,41.0,67.0,4.4,1
36.2,6731.0,67.0,80.0,2.9,1
37.0,13536.0,44.0,63.0,4.1,0
36.5,3276.0,34.8,75.0,5.1,1
36.6,14937.0,30.0,60.0,2.4,0
36.6,2664.0,66.5,68.0,5.8,1
36.7,1209.0,51.7,73.0,7.9,1
36.5,13460.0,75.1,60.0,6.1,1
36.7,4429.0,52.5,57.0,2.6,1
37.4,11216.0,59.2,75.0,5.5,1
37.1,12354.0,54.4,81.0,7.7,1
37.0,13026.0,69.0,69.0,2.5,1
36.4,14882.0,51.4,65.0,2.5,1
36.2,5117.0,87.8,72.0,5.0,1
37.1,10943.0,86.2,71.0,3.6,1
37.0,2616.0,80.9,72.0,9.5,1
37.3,6695.0,85.2,45.0,6.7,1
36.3,12872.0,56.9,59.0,4.3,0
36.5,6147.0,62.2,62.0,7.6,1
35.8,9275.0,74.5,72.0,5.0,1
36.4,8053.0,71.8,72.0,3.1,1
37.1,10043.0,83.4,76.0,3.9,2
36.4,14621.0,73.0,73.0,7.1,1
36.9,1780.0,89.9,57.0,2.4,1
36.5,9035.0,50.9,84.0,4.2,1
36.8,13082.0,80.0,83.0,3.7,2
36.0,7739.0,71.9,57.0,3.6,1
36.6,2099.0,71.5,73.0,7.5,1
35.1,8848.0,49.6,64.0,8.6,0
36.5,5649.0,77.1,71.0,7.7,1
35.8,3169.0,84.0,81.0,7.2,1
37.2,12886.0,43.1,91.0,9.3,1
37.0,8302.0,67.5,78.0,2.5,1
36.8,14066.0,53.5,73.0,3.3,1
37.4,12284.0,89.4,67.0,5.3,1
36.1,10702.0,58.7,72.0,5.0,1
37.5,1070.0,43.7,84.0,5.3,2
37.1,6990.0,52.9,70.0,3.7,1
36.5,3765.0,69.2,61.0,3.2,1
37.2,13751.0,34.6,54.0,6.1,1
36.0,3444.0,66.2,75.0,9.4,0
36.2,5005.0,85.9,72.0,5.1,1
36.3,8236.0,81.0,64.0,2.3,1
36.3,4687.0,34.1,80.0,7.6,1
36.1,3938.0,89.6,66.0,4.3,1
37.2,9387.0,71.9,69.0,4.0,2
36.5,2245.0,39.7,70.0,4.6,1
36.8,1814.0,30.7,66.0,7.8,1
36.3,6211.0,40.3,72.0,8.6,1
35.7,11089.0,80.3,82.0,6.7,1
36.7,8767.0,31.3,59.0,4.6,1
35.6,6920.0,44.0,75.0,4.5,1
36.6,8921.0,75.4,72.0,3.0,1
35.9,6116.0,65.2,72.0,9.5,1
37.6,14106.0,77.0,79.0,7.1,2
37.1,1769.0,74.8,70.0,2.2,2
36.7,10427.0,33.0,75.0,7.3,1
37.2,13478.0,83.6,77.0,5.6,1
36.2,12254.0,43.6,65.0,9.8,0
36.9,3577.0,63.2,73.0,8.6,1
36.7,5143.0,68.7,67.0,3.4,1
36.7,11039.0,40.1,69.0,7.8,1
37.2,2180.0,88.6,67.0,5.9,1
37.0,12366.0,59.3,75.0,3.5,1
36.7,11065.0,33.5,71.0,7.6,1
35.8,11214.0,86.2,74.0,6.4,1
36.1,2403.0,65.2,70.0,2.2,1
36.5,11049.0,72.0,54.0,7.2,1
36.6,10517.0,61.5,70.0,7.1,1
36.0,12633.0,80.1,71.0,3.2,1
37.8,1582.0,32.0,72.0,4.8,1
37.4,1324.0,46.1,64.0,6.7,1
36.9,6222.0,58.2,58.0,3.1,1
36.6,3083.0,34.6,76.0,8.8,1
36.5,8817.0,72.4,67.0,2.2,1
36.1,13843.0,53.6,72.0,2.8,1
36.6,6481.0,46.4,67.0,2.9,1
36.7,12829.0,30.2,70.0,6.2,0
36.0,1003.0,73.2,66.0,7.0,1
36.8,3359.0,80.0,60.0,5.2,1
36.5,1426.0,53.7,75.0,4.3,1
35.6,5594.0,63.9,64.0,8.5,0
36.2,13715.0,43.7,72.0,2.5,1
36.4,2357.0,67.3,74.0,4.2,1
37.5,9490.0,30.7,64.0,2.3,1
36.9,7321.0,59.3,58.0,2.1,1
35.9,14139.0,68.7,94.0,4.8,1
36.8,2715.0,85.1,65.0,3.6,1
35.8,3968.0,52.9,76.0,4.1,1
37.1,1414.0,75.9,89.0,8.6,2
36.4,7075.0,65.9,78.0,3.3,1
36.6,4890.0,85.6,67.0,8.2,1
37.3,13179.0,53.9,69.0,7.4,1
36.0,9469.0,49.1,62.0,4.6,1
35.9,9597.0,83.2,79.0,6.4,1
36.3,8447.0,33.0,76.0,5.6,1
37.1,2286.0,38.2,65.0,3.0,1
35.8,7230.0,34.9,60.0,9.3,0
35.2,14993.0,80.6,57.0,6.6,0
36.4,12693.0,30.6,80.0,9.0,0
36.9,13508.0,81.7,71.0,8.6,1
37.2,12525.0,57.1,72.0,2.6,1
36.4,2443.0,30.2,62.0,3.7,1
36.4,4184.0,54.1,55.0,3.2,1
37.2,1044.0,41.2,80.0,8.6,1
35.7,5249.0,67.5,70.0,8.9,1
36.4,2521.0,70.8,79.0,6.2,1
36.7,7619.0,59.3,66.0,2.8,1
36.8,10480.0,32.4,68.0,3.1,1
36.3,13243.0,69.4,77.0,8.5,1
36.6,11489.0,80.5,77.0,9.4,1
35.4,14140.0,73.2,78.0,3.6,1
36.3,1755.0,79.8,67.0,2.1,1
36.8,1171.0,42.0,76.0,4.6,1
36.1,10259.0,83.3,81.0,2.2,1
